player,pos,age,tm,g,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,year,mpg,current_age,current_pos,min_year,year_in_league
Shabazz Muhammad,SG,21,MIN,37,290,13.1,0.505,0.089,.323,8.8,11.2,10,3.4,1.4,0.3,10.2,23.1,0.1,0.2,0.3,0.053,-2.2,-2.3,-4.5,-0.2,2014,7.837837837837838,28,SF-SG,2014,0
Shabazz Muhammad,SG,22,MIN,38,866,19.9,0.556,0.128,.365,8.1,12.4,10.2,9.6,1.1,0.6,7.1,25.3,2.1,-0.1,2,0.11,3.5,-2.7,0.7,0.6,2015,22.789473684210527,28,SF-SG,2014,1
Shabazz Muhammad,SF,23,MIN,82,1682,15.2,0.548,0.223,.355,7,11.4,9.2,5.2,0.7,0.3,8.2,22.8,2.6,0.2,2.7,0.077,0.6,-3.1,-2.5,-0.2,2016,20.51219512195122,28,SF-SG,2014,2
Shabazz Muhammad,SF,24,MIN,78,1516,14.9,0.566,0.242,.318,6.4,10.6,8.5,3.7,0.7,0.3,7.6,21.5,2.5,0.2,2.7,0.086,0.5,-2.9,-2.4,-0.1,2017,19.435897435897434,28,SF-SG,2014,3
Shabazz Muhammad,SF-SG,25,TOT,43,418,15.4,0.51,0.144,.266,6.3,14.8,10.6,5.7,1.1,0.6,2.8,23,0.5,0.2,0.7,0.081,-0.3,-2.3,-2.5,-0.1,2018,9.720930232558139,28,SF-SG,2014,4
Shabazz Napier,PG,23,MIA,51,1012,9.3,0.517,0.518,.246,2.1,11.2,6.7,19.9,2.1,0.3,24.3,15.5,-0.3,0.8,0.5,0.024,-2.7,-0.5,-3.2,-0.3,2015,19.84313725490196,29,PG,2015,0
Shabazz Napier,PG,24,ORL,55,600,9.6,0.46,0.517,.224,1.6,8.6,5.1,23.1,1.9,0.1,17.2,19.7,-0.3,0.4,0.1,0.004,-2,-1,-3,-0.2,2016,10.909090909090908,29,PG,2015,1
Shabazz Napier,PG,25,POR,53,512,13.6,0.533,0.503,.268,1.7,11.5,6.6,19.5,3.1,0.3,16.7,21.2,0.1,0.5,0.6,0.06,-0.8,0.5,-0.4,0.2,2017,9.660377358490566,29,PG,2015,2
Shabazz Napier,PG,26,POR,74,1535,14.2,0.544,0.411,.260,1.9,10.1,6,14.6,2.6,0.7,13.2,19.5,1.2,2,3.2,0.101,-0.7,1.4,0.7,1,2018,20.743243243243242,29,PG,2015,3
Shabazz Napier,PG,27,BRK,56,983,15.3,0.534,0.524,.317,1.9,8.7,5.3,22.2,2,1.3,11.7,24,1,1,2,0.098,0.9,0.6,1.5,0.9,2019,17.553571428571427,29,PG,2015,4
Shabazz Napier,PG,28,TOT,56,1344,13.8,0.552,0.526,.336,2,10.9,6.3,27.8,2.4,0.7,19.7,20,0.8,0.9,1.7,0.059,-0.7,-0.4,-1.1,0.3,2020,24,29,PG,2015,5
Shai Gilgeous-Alexander,PG,20,LAC,82,2174,13.4,0.554,0.194,.272,2.9,8.3,5.7,17.8,2.1,1.6,15,18.3,1.5,1.9,3.3,0.074,-0.9,0.4,-0.5,0.8,2019,26.51219512195122,22,SG,2019,0
Shai Gilgeous-Alexander,SG,21,OKC,70,2428,17.7,0.568,0.247,.352,2.2,16.1,9.4,15.2,1.6,1.7,10.3,23.7,3.1,3,6.1,0.121,1.3,0.4,1.7,2.2,2020,34.68571428571428,22,SG,2019,1
Shai Gilgeous-Alexander,SG,22,OKC,35,1180,21.6,0.623,0.301,.405,1.7,13.1,7.3,31.2,1.1,1.7,13.7,27.8,2.7,0.8,3.5,0.143,3.8,0,3.8,1.7,2021,33.714285714285715,22,SG,2019,2
Shake Milton,SG,22,PHI,20,268,9.3,0.483,0.506,.080,3.7,10,6.9,9.2,1.4,2.3,6.2,15,0.1,0.3,0.3,0.059,-2.6,-0.6,-3.2,-0.1,2019,13.4,24,SG,2019,0
Shake Milton,SG,23,PHI,40,805,14.4,0.617,0.487,.235,2.1,10,6,18.8,1.2,0.7,13.3,18.9,1.4,0.7,2.1,0.126,0,-1,-1,0.2,2020,20.125,24,SG,2019,1
Shake Milton,SG,24,PHI,63,1461,14.6,0.549,0.304,.264,2.5,8.5,5.6,20.3,1.3,1.1,12.2,24.9,1.1,1.6,2.8,0.091,-0.9,-1.2,-2.1,0,2021,23.19047619047619,24,SG,2019,2
Shamorie Ponds,PG,21,TOR,4,11,33.1,0.765,0.4,.400,0,9.4,4.8,32.4,0,8.9,0,22.8,0.1,0,0.1,0.45,8.4,5.3,13.7,0,2020,2.75,22,PG,2020,0
Shane Edwards,SF,26,CLE,2,12,-1,0.333,0,.000,9.1,9.6,9.3,0,0,0,25,14.9,0,0,0,-0.141,-8.7,-4.6,-13.3,0,2014,6,33,SF,2014,0
Shane Larkin,PG,21,DAL,48,489,8.3,0.446,0.277,.182,2.6,7.3,5,20.4,2.7,0.2,20.9,17.4,-0.4,0.3,-0.1,-0.01,-3.8,0,-3.8,-0.2,2014,10.1875,28,PG,2014,0
Shane Larkin,PG,22,NYK,76,1865,10.9,0.504,0.269,.181,1.7,9.4,5.4,19.4,2.6,0.4,15.1,13.6,0.8,0.9,1.7,0.045,-3,0.2,-2.8,-0.4,2015,24.539473684210527,28,PG,2014,1
Shane Larkin,PG,23,BRK,78,1751,13.3,0.515,0.215,.213,1.8,9.9,5.8,29.3,2.7,0.6,21,17.7,0.5,1,1.4,0.039,-1.6,-0.4,-2,0,2016,22.44871794871795,28,PG,2014,2
Shane Larkin,PG,25,BOS,54,775,10.3,0.491,0.393,.169,2.1,10.7,6.5,18.5,1.9,0.2,12.3,15.5,0.3,1.1,1.4,0.087,-2.8,1.1,-1.7,0.1,2018,14.351851851851851,28,PG,2014,4
Shaquille Harrison,PG,24,PHO,23,384,15.6,0.54,0.21,.306,2.5,14.7,8.5,22.2,3.2,1.5,13.5,18,0.4,0.4,0.8,0.094,-2.3,1.7,-0.7,0.1,2018,16.695652173913043,27,SG,2018,0
Shaquille Harrison,SG,25,CHI,73,1430,12.4,0.494,0.209,.289,2.5,14.5,8.4,14.1,3,1.8,11.1,16.5,-0.1,1.6,1.4,0.048,-2.8,1.5,-1.3,0.2,2019,19.589041095890412,27,SG,2018,1
Shaquille Harrison,SG,26,CHI,43,484,17.8,0.559,0.255,.303,4.8,15.3,9.8,15.3,3.4,3.7,9.2,18.1,0.7,0.8,1.5,0.153,0.4,2.4,2.8,0.6,2020,11.255813953488373,27,SG,2018,2
Shaquille Harrison,SG,27,TOT,34,333,6.8,0.416,0.205,.282,2.4,13.7,8.1,9.5,2.5,1.5,11.1,12.9,-0.2,0.4,0.2,0.03,-5.9,1.3,-4.6,-0.2,2021,9.794117647058824,27,SG,2018,3
Shawn Long,C,24,PHI,18,234,24.1,0.595,0.174,.321,19.3,20.8,20,10.7,1.9,3.1,9.5,25.4,0.6,0.3,0.9,0.195,2.3,-1.1,1.2,0.2,2017,13,28,C,2017,0
Shawne Williams,PF,27,LAL,36,751,9.5,0.503,0.672,.104,3.6,20.2,11.9,5.7,1.2,2.9,9.5,12.9,0.1,0.6,0.7,0.045,-2.5,0.8,-1.7,0.1,2014,20.86111111111111,34,SF,2014,0
Shawne Williams,SF,28,TOT,63,1087,10.5,0.537,0.593,.133,3.9,14,9,6.5,1.2,1.6,8.6,14.9,1.1,0.8,1.9,0.084,-1.4,-0.6,-2,0,2015,17.253968253968253,34,SF,2014,1
Shayne Whittington,PF,23,IND,20,108,20,0.547,0.143,.548,10.3,19.3,14.8,9.6,2.4,1.5,8.8,23.9,0.3,0.2,0.4,0.2,-0.3,0.7,0.4,0.1,2015,5.4,29,PF,2015,0
Shayne Whittington,PF,24,IND,7,41,7.4,0.463,0.182,.182,13.4,18.6,16,10.9,1.2,2,29.6,18.1,-0.1,0.1,0,-0.009,-7.5,0,-7.5,-0.1,2016,5.857142857142857,29,PF,2015,1
Sheldon Mac,SG,24,WAS,30,287,10.1,0.518,0.4,.360,1.6,11.7,6.7,7,1.4,0.6,5.4,14,0.3,0.2,0.5,0.076,-2.2,-0.1,-2.3,0,2017,9.566666666666666,28,SG,2017,0
Sim Bhullar,C,22,SAC,3,3,44.3,0.5,0,.000,0,36.5,18.9,78.5,0,26.3,0,29.4,0,0,0,0.389,14.9,17.5,32.5,0,2015,1,28,C,2015,0
Sindarius Thornwell,SG,23,LAC,73,1156,8.2,0.519,0.262,.378,3.2,10,6.7,7.8,2,1.8,16.3,12.1,0.1,0.9,1,0.041,-3.4,1,-2.4,-0.1,2018,15.835616438356164,26,SG,2018,0
Sindarius Thornwell,SG,24,LAC,64,313,5.2,0.485,0.306,.694,1.7,12.8,7.5,7.2,2.1,1.8,23.8,11.3,-0.3,0.3,0,0.004,-5.8,1,-4.7,-0.2,2019,4.890625,26,SG,2018,1
Sindarius Thornwell,SF,25,NOP,2,35,14.7,0.627,0.364,.364,0,12.2,6.1,16.1,1.3,2.4,13.6,17.3,0,0,0.1,0.101,-0.1,-1.2,-1.3,0,2020,17.5,26,SG,2018,2
Sindarius Thornwell,SG,26,TOT,21,217,6.6,0.414,0.5,.174,1.4,7.4,4.4,13,2.9,0.9,12.4,11.1,-0.2,0.2,0,0.009,-5.8,0.8,-5,-0.2,2021,10.333333333333334,26,SG,2018,3
Skal Labissière,PF,20,SAC,33,612,16.8,0.577,0.037,.339,9.7,20.7,15.3,7.5,1.3,1.9,12.9,21.3,0.7,0.5,1.3,0.099,-0.9,-1.4,-2.3,0,2017,18.545454545454547,24,C,2017,0
Skal Labissière,PF,21,SAC,60,1240,14.3,0.513,0.111,.258,8.7,18.1,13.2,9.1,1,3.7,12.5,21.1,0.4,1,1.4,0.054,-1.9,-0.8,-2.7,-0.2,2018,20.666666666666668,24,C,2017,1
Skal Labissière,PF,22,TOT,22,176,12.6,0.593,0.265,.347,5.4,20.3,12.8,8.6,1.4,2.8,16.3,16,0.1,0.2,0.3,0.089,-2.9,-0.1,-3,0,2019,8,24,C,2017,2
Skal Labissière,C,23,POR,33,567,15.4,0.588,0.088,.224,12.1,19,15.6,10.1,0.6,4.7,15.7,14.3,1,0.4,1.4,0.119,-1.5,0.2,-1.3,0.1,2020,17.181818181818183,24,C,2017,3
Skylar Mays,SG,23,ATL,33,269,16.8,0.569,0.408,.255,4.2,10,7.1,16.4,2.6,0.7,7.6,19.1,0.5,0.3,0.8,0.14,1,0.6,1.6,0.2,2021,8.151515151515152,23,SG,2021,0
Solomon Hill,SF,22,IND,28,226,7.6,0.545,0.575,.175,4.7,15.2,10.2,7.9,1.1,0.7,23.2,11.3,0,0.4,0.4,0.08,-3.3,0.9,-2.4,0,2014,8.071428571428571,29,PF,2014,0
Solomon Hill,SF,23,IND,82,2381,10.2,0.507,0.328,.304,3.3,11.2,7.3,11.9,1.4,0.6,13.8,15.9,0.9,2.6,3.5,0.072,-2,0.5,-1.5,0.3,2015,29.036585365853657,29,PF,2014,1
Solomon Hill,SF,24,IND,59,866,12.2,0.543,0.356,.202,4.9,15.9,10.5,9.6,2.1,1,12.7,13.2,0.8,1.3,2.1,0.117,-1.1,1.2,0.1,0.5,2016,14.677966101694915,29,PF,2014,2
Solomon Hill,SF,25,NOP,80,2374,8,0.527,0.565,.268,2.3,11.4,6.8,8.1,1.5,1.1,13.3,11.5,0.4,2.3,2.7,0.055,-3.5,0.8,-2.7,-0.4,2017,29.675,29,PF,2014,3
Solomon Hill,SF,26,NOP,12,187,4.8,0.332,0.512,.146,5.4,15.1,10.4,14.4,1.8,0.4,17.1,12.2,-0.2,0.2,-0.1,-0.014,-5.3,0.5,-4.8,-0.1,2018,15.583333333333334,29,PF,2014,4
Solomon Hill,SF,27,NOP,44,878,6.8,0.497,0.567,.180,4.1,11.5,7.8,7.6,1.2,0.9,13.9,10.4,0.1,0.4,0.5,0.029,-3.1,-0.4,-3.6,-0.3,2019,19.954545454545453,29,PF,2014,5
Solomon Hill,PF,28,TOT,59,1088,9.8,0.535,0.615,.194,2.9,13,8.1,12.4,1.9,1,14.5,13.6,0.4,1.1,1.4,0.064,-2,0.3,-1.7,0.1,2020,18.440677966101696,29,PF,2014,6
Solomon Hill,PF,29,ATL,71,1513,6.7,0.498,0.711,.154,3.1,12.2,7.7,6.4,1.6,0.6,11.7,10.4,0.1,1.2,1.3,0.04,-3,0.2,-2.8,-0.3,2021,21.309859154929576,29,PF,2014,7
Sonny Weems,SG-SF,29,TOT,43,499,3.7,0.459,0.373,.136,1.5,10.3,5.8,14.2,1,0.2,26,13.5,-0.7,0.1,-0.5,-0.053,-5.6,-1.7,-7.3,-0.7,2016,11.604651162790697,34,SG-SF,2016,0
Spencer Dinwiddie,PG,21,DET,34,455,10.2,0.394,0.385,.201,0.9,10.9,5.7,34.9,2.2,1,15.2,21.1,-0.3,0.4,0.1,0.009,-3,0.2,-2.8,-0.1,2015,13.382352941176471,27,SG,2015,0
Spencer Dinwiddie,PG,22,DET,12,159,8.9,0.423,0.185,.611,2.6,9.3,5.8,20.9,1,0,9.3,20.7,0,0.1,0.1,0.028,-4.6,-0.6,-5.2,-0.1,2016,13.25,27,SG,2015,1
Spencer Dinwiddie,PG,23,BRK,59,1334,12.7,0.581,0.334,.526,2.2,10.7,6.5,20.3,1.6,1.3,15.1,14.1,1.9,0.9,2.8,0.101,-1.3,0.4,-1,0.4,2017,22.610169491525422,27,SG,2015,2
Spencer Dinwiddie,PG,24,BRK,80,2306,15.9,0.527,0.517,.320,1.8,10.2,6,35,1.4,0.7,11.8,20.3,4.3,1.4,5.7,0.118,1.3,-0.7,0.6,1.5,2018,28.825,27,SG,2015,3
Spencer Dinwiddie,PG,25,BRK,68,1914,16.3,0.58,0.447,.430,1.4,7.6,4.6,25.6,1,0.7,13.4,24.9,3.5,1.4,4.8,0.121,1.4,-0.8,0.6,1.3,2019,28.147058823529413,27,SG,2015,4
Spencer Dinwiddie,PG,26,BRK,64,1994,17.8,0.541,0.392,.437,1.7,9.6,5.7,35,0.9,0.9,12.5,29.2,3.2,1.6,4.8,0.116,2.7,-0.8,1.8,1.9,2020,31.15625,27,SG,2015,5
Spencer Dinwiddie,SG,27,BRK,3,64,10.1,0.536,0.438,.375,0,21.3,11.2,17.6,1.5,1.4,21.2,16.1,0,0.1,0.1,0.045,-3.4,2,-1.4,0,2021,21.333333333333332,27,SG,2015,6
Stanley Johnson,SF,19,DET,73,1687,8.7,0.46,0.342,.170,3.6,16.7,9.9,10.8,1.6,0.5,15,19.6,-1.3,1.9,0.6,0.018,-3.5,0.2,-3.3,-0.5,2016,23.10958904109589,24,PF,2016,0
Stanley Johnson,SF,20,DET,77,1371,7.2,0.436,0.422,.145,2.8,12.7,7.5,10.5,2.1,1.5,15.5,14.8,-1.4,1.8,0.4,0.012,-4.4,1.4,-3,-0.3,2017,17.805194805194805,24,PF,2016,1
Stanley Johnson,SF,21,DET,69,1894,9,0.48,0.418,.259,1.9,13,7.3,8.5,2.5,0.7,11,16.4,-0.6,2.4,1.8,0.046,-4,1.1,-2.9,-0.4,2018,27.44927536231884,24,PF,2016,2
Stanley Johnson,SF,22,TOT,66,1208,9.6,0.485,0.489,.145,3,16.9,9.7,10.6,2.4,1,14.7,19.4,-1.1,1.6,0.5,0.021,-3.1,0.9,-2.2,0,2019,18.303030303030305,24,PF,2016,3
Stanley Johnson,PF,23,TOR,25,150,9.9,0.454,0.407,.271,5,20.6,13,19.4,1.9,2.6,18.5,23.1,-0.3,0.3,0,0.014,-3.9,1.4,-2.6,0,2020,6,24,PF,2016,4
Stanley Johnson,PF,24,TOR,61,1006,8.8,0.519,0.588,.236,3.1,14.1,8.4,12,2.5,1.8,17.4,13.4,-0.1,1.1,1,0.048,-3.6,1,-2.6,-0.1,2021,16.491803278688526,24,PF,2016,5
Stanton Kidd,SG,27,UTA,4,15,-13.7,0,0.333,.000,0,21.3,11,8,0,0,40,14.6,-0.1,0,-0.1,-0.327,-15.7,-1.3,-17,-0.1,2020,3.75,28,SG,2020,0
Stephen Zimmerman,C,20,ORL,19,108,7.3,0.346,0,.161,10.8,24.9,17.6,5.3,0.9,3.7,8.3,14.8,-0.1,0.1,0,-0.005,-6.6,-1.7,-8.3,-0.2,2017,5.684210526315789,24,C,2017,0
Sterling Brown,SG,22,MIL,54,776,9.1,0.503,0.444,.117,4.1,17.5,10.8,4.5,2,1.4,10.4,14,0,0.7,0.7,0.043,-2.8,-0.2,-3.1,-0.2,2018,14.37037037037037,25,SG,2018,0
Sterling Brown,SG,23,MIL,58,1034,10.9,0.563,0.471,.135,3,14.4,9,10.7,1.1,0.7,12.2,15.2,0.7,1.4,2.1,0.098,-1.8,0.3,-1.5,0.1,2019,17.82758620689655,25,SG,2018,1
Sterling Brown,SF,24,MIL,52,767,9.5,0.486,0.531,.156,4.3,18.5,11.8,8.6,1.7,0.8,13.3,17,-0.4,1.5,1.1,0.07,-3,1,-2,0,2020,14.75,25,SG,2018,2
Sterling Brown,SG,25,HOU,51,1229,11.1,0.597,0.642,.093,3.2,16.8,9.7,8.4,1.5,0.9,10.5,13.5,1,0.8,1.8,0.071,-1.7,0,-1.7,0.1,2021,24.098039215686274,25,SG,2018,3
Steven Adams,C,20,OKC,81,1197,11.2,0.541,0,.735,14.1,17.1,15.6,4.9,1.7,3.9,22.5,11.7,0.9,1.9,2.9,0.114,-3.1,0.9,-2.2,-0.1,2014,14.777777777777779,27,C,2014,0
Steven Adams,C,21,OKC,70,1771,14.1,0.549,0.005,.514,12.2,19.3,15.8,5.5,1.1,3.8,16.8,14.3,1.9,2.2,4.1,0.111,-1.5,0.2,-1.3,0.3,2015,25.3,27,C,2014,1
Steven Adams,C,22,OKC,80,2014,15.5,0.621,0,.460,12.5,16.1,14.4,4.3,1,3.3,14.1,12.6,4.2,2.3,6.5,0.155,0,0.2,0.2,1.1,2016,25.175,27,C,2014,2
Steven Adams,C,23,OKC,80,2389,16.5,0.589,0.002,.392,13,15.4,14.2,5.4,1.8,2.6,16,16.2,3.3,3.1,6.5,0.13,-0.2,0,-0.2,1.1,2017,29.8625,27,C,2014,3
Steven Adams,C,24,OKC,76,2487,20.6,0.63,0.003,.402,16.6,13.9,15.3,5.5,1.8,2.8,13.3,16.7,6.7,3,9.7,0.187,1.7,-0.6,1.1,2,2018,32.723684210526315,27,C,2014,4
Steven Adams,C,25,OKC,80,2669,18.5,0.591,0.002,.361,14.7,14.8,14.7,6.6,2,2.4,12.6,16.4,5.1,4,9.1,0.163,0.7,0.4,1.1,2.1,2019,33.3625,27,C,2014,5
Steven Adams,C,26,OKC,63,1680,20.5,0.604,0.006,.421,14,24,19.2,13.2,1.5,3.4,14.2,17.3,3.8,2.7,6.5,0.185,1.9,1.1,2.9,2.1,2020,26.666666666666668,27,C,2014,6
Steven Adams,C,27,NOP,58,1605,15.1,0.596,0.01,.438,14.4,20.4,17.4,9.1,1.6,2.2,17.5,11.7,2.3,1.7,4,0.119,-0.3,-0.5,-0.8,0.5,2021,27.67241379310345,27,C,2014,7
Sviatoslav Mykhailiuk,SF,21,TOT,42,440,6,0.447,0.636,.143,2.2,6.2,4.2,10.9,1.5,0.2,12.4,16,-0.4,0.3,-0.1,-0.012,-3.9,-1.1,-5,-0.3,2019,10.476190476190476,23,SF-SG,2019,0
Sviatoslav Mykhailiuk,SF,22,DET,56,1265,11.2,0.578,0.704,.173,1.5,7.9,4.7,12.3,1.6,0.3,12.3,17.1,1,0.6,1.6,0.06,-0.7,-1.2,-1.9,0,2020,22.589285714285715,23,SF-SG,2019,1
Sviatoslav Mykhailiuk,SF-SG,23,TOT,66,1324,10.4,0.529,0.621,.099,1.9,11.4,6.6,12.9,1.9,0.8,14.3,20,-0.8,1.1,0.3,0.01,-1.9,-0.9,-2.8,-0.3,2021,20.060606060606062,23,SF-SG,2019,2
T.J. Leaf,PF,20,IND,53,459,10.7,0.545,0.309,.118,7.2,13,10.1,2.8,0.5,0.8,6.5,14.9,0.5,0.3,0.8,0.082,-1.4,-1.7,-3.1,-0.1,2018,8.660377358490566,23,PF,2018,0
T.J. Leaf,PF,21,IND,58,522,16.9,0.572,0.169,.169,9.3,17.1,13.3,6.9,0.8,3.2,5.8,17.5,0.9,0.7,1.6,0.148,0.3,-0.6,-0.3,0.2,2019,9,23,PF,2018,1
T.J. Leaf,PF,22,IND,28,222,12.9,0.451,0.209,.186,11.5,23.5,17.5,5.7,2.2,1.6,7.9,20,-0.1,0.4,0.3,0.061,-2.5,0.1,-2.4,0,2020,7.928571428571429,23,PF,2018,2
T.J. Leaf,PF,23,POR,7,35,11.2,0.551,0,.200,0,15.7,7.6,4,2.8,2.6,15.5,15.8,0,0,0,0.022,-4.3,1.2,-3.2,0,2021,5,23,PF,2018,3
T.J. McConnell,PG,23,PHI,81,1606,14.5,0.511,0.192,.088,2.8,14.5,8.5,37.2,2.9,0.5,22.5,17,0.6,1.4,1.9,0.058,-1.5,0.3,-1.2,0.3,2016,19.82716049382716,28,PG,2016,0
T.J. McConnell,PG,24,PHI,81,2133,13.7,0.504,0.107,.176,2,11,6.5,37.5,3.1,0.4,22.4,14.4,1.4,2.4,3.8,0.084,-2,1,-1,0.5,2017,26.333333333333332,28,PG,2016,1
T.J. McConnell,PG,25,PHI,76,1706,12.5,0.545,0.147,.093,2.4,11.5,7.1,24.5,2.6,0.6,20.4,13.8,1.3,2.5,3.8,0.108,-1.9,1.9,0,0.9,2018,22.44736842105263,28,PG,2016,2
T.J. McConnell,PG,26,PHI,76,1470,13.4,0.555,0.1,.088,2.1,10.2,6.3,24.7,2.5,0.9,17.3,15,1.2,1.7,2.9,0.094,-1.8,0.9,-0.9,0.4,2019,19.342105263157894,28,PG,2016,3
T.J. McConnell,PG,27,IND,71,1326,16.5,0.54,0.041,.102,3.2,12.4,7.8,37.6,2,0.7,18.9,17.5,1.7,1.7,3.3,0.121,0.1,0.4,0.5,0.8,2020,18.676056338028168,28,PG,2016,4
T.J. McConnell,PG,28,IND,69,1796,16.9,0.583,0.098,.098,3.3,12.1,7.7,34.3,3.4,1,20.9,15.3,2.6,2.2,4.8,0.128,-0.1,1.6,1.5,1.6,2021,26.028985507246375,28,PG,2016,5
T.J. Warren,SF,21,PHO,40,614,14,0.551,0.098,.089,7.3,7.9,7.6,6.6,1.5,1.1,10.8,17.8,0.7,0.4,1.1,0.085,-0.6,-0.4,-0.9,0.2,2015,15.35,27,SF,2015,0
T.J. Warren,SF,22,PHO,47,1070,15.7,0.549,0.159,.145,5.7,9.3,7.5,7.2,1.7,1.2,6.4,19.9,1.7,0.6,2.2,0.101,0.5,-0.9,-0.5,0.4,2016,22.76595744680851,27,SF,2015,1
T.J. Warren,SF,23,PHO,66,2048,15.6,0.539,0.12,.189,6.5,11.7,9,5.8,1.8,1.5,6.1,19.2,3,1.1,4.1,0.096,0.1,-0.7,-0.6,0.7,2017,31.03030303030303,27,SF,2015,2
T.J. Warren,SF,24,PHO,65,2142,17.6,0.541,0.085,.240,6.1,10.5,8.3,7.2,1.5,1.5,6.7,24.9,2.6,0.8,3.4,0.077,0.8,-1.6,-0.7,0.7,2018,32.95384615384615,27,SF,2015,3
T.J. Warren,SF,25,PHO,43,1360,16.3,0.58,0.295,.203,2.5,11.8,7.1,7.7,1.8,1.8,7.2,22.7,1.6,0.5,2.1,0.074,0.9,-1.1,-0.2,0.6,2019,31.627906976744185,27,SF,2015,4
T.J. Warren,SF,26,IND,67,2202,18.4,0.61,0.227,.205,3.4,10.5,7,7.1,1.7,1.4,7.2,23.3,4,2.6,6.5,0.143,1.2,0,1.1,1.7,2020,32.865671641791046,27,SF,2015,5
T.J. Warren,SF,27,IND,4,117,11.6,0.56,0.137,.196,1.9,11.1,6.5,6.5,0.8,0,6.7,21.6,0.1,0.1,0.1,0.045,-3,-2.5,-5.5,-0.1,2021,29.25,27,SF,2015,6
Tacko Fall,C,24,BOS,7,33,28.4,0.751,0,.214,3.3,44.9,24.3,5.8,1.5,11.2,16.4,23.7,0.1,0.1,0.2,0.223,0.4,6,6.5,0.1,2020,4.714285714285714,25,C,2020,0
Tacko Fall,C,25,BOS,19,136,19.6,0.66,0,.517,13,29.7,21.3,3.1,0.4,13.7,14.4,13.2,0.2,0.3,0.5,0.177,-1.5,2.6,1.1,0.1,2021,7.157894736842105,25,C,2020,1
Tahjere McCall,SG,24,BRK,1,8,9.6,0.581,0.333,.333,0,13.1,6.6,0,0,0,0,18.1,0,0,0,0.055,-6,-0.6,-6.6,0,2019,8,26,SG,2019,0
Talen Horton-Tucker,SG,19,LAL,6,81,12.3,0.535,0.433,.133,2.7,6.7,4.7,10.5,4.7,1.1,15.9,19.7,0,0.2,0.1,0.07,-4,2,-2.1,0,2020,13.5,20,SG,2020,0
Talen Horton-Tucker,SG,20,LAL,65,1304,12.9,0.536,0.268,.264,2.2,12.3,7.3,20.8,2.4,1.4,16.1,21.7,-0.1,2.2,2.1,0.078,-2.5,1.3,-1.2,0.3,2021,20.06153846153846,20,SG,2020,1
Tarik Black,C,23,TOT,63,1196,14.7,0.583,0.004,.432,12.8,21.4,17,5.6,0.8,1.6,12.9,13.8,2.2,0.9,3.1,0.124,-1,-1.1,-2.1,0,2015,18.984126984126984,29,C,2015,0
Tarik Black,C,24,LAL,39,496,12.3,0.537,0,.433,9.2,25.4,17,5.2,1.4,2.9,15.1,12.9,0.3,0.4,0.7,0.072,-3.1,-0.2,-3.3,-0.2,2016,12.717948717948717,29,C,2015,1
Tarik Black,C,25,LAL,67,1091,15,0.56,0.007,.371,13.9,20.7,17.2,5.3,1.3,3.3,14.5,15.7,1.5,0.8,2.4,0.105,-2.3,-0.9,-3.2,-0.3,2017,16.28358208955224,29,C,2015,2
Tarik Black,C,26,HOU,51,536,14.3,0.582,0.087,.496,13.4,20.9,17.1,3.7,1.9,4.8,18.4,15.6,0.5,1,1.5,0.136,-3.7,1.2,-2.6,-0.1,2018,10.509803921568627,29,C,2015,3
Tariq Owens,PF,24,PHO,3,15,8.4,0.34,0.4,.400,14.6,7.5,11.1,0,3.2,0,0,16.7,0,0,0,0.021,-3.1,-2.7,-5.8,0,2020,5,25,PF,2020,0
Taurean Prince,SF,22,ATL,59,981,9.8,0.513,0.358,.330,2.8,14.6,8.8,8.4,2.2,2.4,15.7,17.2,-0.4,1.5,1.1,0.054,-3.5,1.7,-1.8,0,2017,16.627118644067796,26,PF,2017,0
Taurean Prince,SF,23,ATL,82,2464,12.8,0.549,0.469,.185,2.3,15.3,8.8,13.9,1.7,1.5,15.3,22.1,0,2,2,0.038,-0.5,-0.6,-1.1,0.6,2018,30.048780487804876,26,PF,2017,1
Taurean Prince,SF,24,ATL,55,1552,11.9,0.575,0.53,.195,1.5,12.3,6.7,11.1,1.6,1.1,13.4,19.5,0.8,0.7,1.5,0.047,-1,-1,-2,0,2019,28.21818181818182,26,PF,2017,2
Taurean Prince,PF,25,BRK,64,1857,9.1,0.497,0.583,.120,2.8,18.1,10.6,9.2,1.5,1.1,14,20.4,-1.7,2.3,0.6,0.014,-2.8,-0.1,-2.9,-0.4,2020,29.015625,26,PF,2017,3
Taurean Prince,PF,26,TOT,41,905,12.1,0.54,0.474,.232,2.3,15.3,8.8,12.8,1.5,2.3,11.5,19.6,0.2,0.8,1,0.052,-1.2,-0.8,-2,0,2021,22.073170731707318,26,PF,2017,4
Terance Mann,SF,23,LAC,41,362,10.6,0.545,0.253,.342,2.9,12.6,7.9,19.3,1.4,1.2,16.5,12.6,0.4,0.4,0.8,0.106,-2.8,1.2,-1.6,0,2020,8.829268292682928,24,SG,2020,0
